"","OBJECTID","Id","gridcode","OBJECTID_1","sampleid","station","location","state","sampdate","custid","method","area","EcoRegion3","US_L3NAME","lat","long","geometry","geometry2","Permanent_","FDate","Resolution","GNIS_ID","GNIS_Name","LengthKM","ReachCode","Enabled","GNIS_Stati","MLocID","Org_ID","Measure","COMID","FAC_QC","Alt_ID","Identifier","Delin_QC","Shape_Length","Shape_Area","Area_km2","rd_km","rdden_km_km2","total_strm_km","xings","xings_km2","canal_km","P_canal","mines","mines_km2","grvl_mn","grvl_mn_km2","Ag_km2","P_AgLand","Urban21_km2","P_Urban21Land","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Eco3","GIS.status_2020.yn"
"313",362,384,316,786,167720,"PR-SS-11711","RUSH CREEK","OR",2017-07-07,"BLM-AIM","Surber net",1.023,11,"Blue Mountains",45.023824,-119.15334,"c(-1804545.06095008","2669290.03094096)","160249367",2013-11-11,2,"01148851","Rush Creek",0.10950194,"17070202000857",1,"yes","25398-ORDEQ","OregonDEQ",8.84678835459,23672587,"On FAC","25398",316,"OK",35879.9999999776,20218500.0000004,20.2185000000004,58.976548659394,2.91695964880643,16.3825604162531,10,0.494596532878295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"314",363,385,317,787,167721,"PR-LS-13791","BEAR CREEK","OR",2017-07-17,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.646889,-120.310519,"c(-1903423.99925657","2651205.8329856)","150739164",2012-02-22,2,"01137687","Bear Creek",0.505,"17070204000277",1,"yes","PR-LS-13791",NA,45.2381104147,23686032,"On FAC",NA,317,"OK",97679.9999999888,191746800.000001,191.746800000001,328.492957377829,1.71316004949145,141.592365147335,103,0.537166721947899,0,0,2,0.0104304217853961,0,0,0.0458743164790479,0.0239244234996608,0.261752010452708,0.136509193609858,0,0,0,1,0,1,1,"NO","E","BM","N"
"315",365,387,318,788,167722,"PR-RV-12991","JOHN DAY RIVER","OR",2017-09-07,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.771693,-120.07012,"c(-1881525.56830345","2659867.96015505)","150743702",2012-02-22,2,"01144304","John Day River",0.576,"17070204000349",1,"yes","PR-RV-12991",NA,17.6329136889,23686192,"On FAC",NA,318,"CANAL; Very big; not Ref likely; NHD discrepancy in N; canal from Willow Cr; ignore",990539.999999985,13377206700,13377.2067,22424.537866013,1.67632439035371,10399.7177527624,5426,0.405615321769679,101.545124739231,0.976421929453406,114,0.0085219584743353,12,0.000897048260456348,28.3283008391537,0.211765441578724,128.524172190936,0.960769875753927,0,0,0,1,2,0,0,"Trash","E","BM","N"
"316",367,389,319,789,167723,"PR-RV-14335","JOHN DAY RIVER","OR",2017-09-22,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.79692,-120.392736,"c(-1905478.49561152","2669013.77774319)","150745012",2012-02-22,2,"01144304","John Day River",0.204,"17070204025720",1,"yes","PR-RV-14335",NA,34.2649551239,23685946,"On FAC",NA,319,"CANAL; Very big; not Ref likely; NHD discrepancy in N; canal from Willow Cr; ignore",1045259.99999998,14810937300,14810.9373,24032.2744318127,1.62260321173682,11418.5719442916,5838,0.394168166521102,106.822162158682,0.935512450066795,122,0.00823715592935499,12,0.000810212058625081,35.3705462177215,0.238813692214614,139.946736165002,0.944887776717561,0,0,0,1,2,0,0,"Trash","E","BM","N"
"317",368,390,320,790,167724,"PR-SS-12767","NELSON CREEK","OR",2017-08-26,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.5544,-120.1759,"c(-1895705.26327851","2638547.07619558)","150742051",2012-02-22,2,"01146771","Nelson Creek",1.045,"17070204001969",1,"yes","PR-SS-12767",NA,76.7432589759,23689732,"On FAC",NA,320,"OK",28139.9999999925,21684599.9999995,21.6845999999995,32.8110353124033,1.51310309216697,17.3063236131596,9,0.415041089067825,0,0,0,0,0,0,0.178500995007149,0.823169415193973,0.568924766551629,2.62363505230274,0,0,0,0,1,1,1,"NO","E","BM","N"
"318",370,392,321,791,167996,"MIM-065","Bear Creek Exclosure","OR",2017-06-26,"BLM-OR-050","Surber net",0.74,11,"Blue Mountains",44.0425393762,-120.704631185,"c(-1950900.13877204","2594076.94889551)","160098798",2012-02-22,2,"01137682","Bear Creek",0.343,"17070304007887",1,"yes","MIM-065",NA,91.5273524496,24515520,"Moved N to nearest FAC",NA,321,"OK",159300.000000011,516067199.999997,516.067199999997,671.343047272982,1.3008829998748,279.521865356685,153,0.296473017467494,0,0,4,0.00775092856124168,1,0.00193773214031042,0.549603685798481,0.106498472640479,1.61726817719122,0.313383252644467,0,0,0,1,0,0,1,"NO","E","BM","N"
"319",372,394,322,792,167997,"MIM-066","Bear Creek","OR",2017-06-30,"BLM-OR-050","Surber net",0.74,11,"Blue Mountains",44.0337963792,-120.704527187,"c(-1951142.70326851","2593132.65334863)","160099473",2012-02-22,2,"01137682","Bear Creek",0.288,"17070304001289",1,"yes","MIM-066",NA,52.066494506,24515522,"Moved E to nearest FAC",NA,322,"OK",159420.000000022,507320999.999997,507.320999999997,664.015934589627,1.30886743223646,272.375502531844,151,0.297641926906241,0,0,4,0.0078845543551322,1,0.00197113858878305,0.549603685798481,0.108334503361478,1.59175073076019,0.313756128912503,0,0,0,1,0,0,1,"NO","E","BM","N"
"320",375,397,323,793,167998,"MIM-151.5","North Fork Crooked River","OR",2017-06-29,"BLM-OR-050","Surber net",0.74,11,"Blue Mountains",44.2243093107,-120.115006248,"c(-1900267.08358407","2601730.10180486)","160113024",2012-02-22,2,"01146937","North Fork Crooked River",0.005,"17070304010213",1,"yes","32610-ORDEQ","OregonDEQ",46.4897553062,24515868,"Moved N to nearest FAC; 32610 is 190m NE","32610",323,"OK",199500.000000015,767722500.000004,767.722500000004,1726.61995939189,2.24901570475254,605.533538964057,348,0.453288785987122,0,0,1,0.00130255398272161,1,0.00130255398272161,0,0,0,0,0,0,1,1,0,0,1,"NO","E","BM","N"
"321",376,398,324,794,168000,"MIM-208","Beaver Creek","OR",2017-07-01,"BLM-OR-050","Surber net",0.74,11,"Blue Mountains",44.1701850325,-119.916086786,"c(-1886428.32908305","2591925.24949354)","162215410",2012-02-22,2,"01137818","Beaver Creek",0.473,"17070303008223",1,"yes","MIM-208",NA,35.0183794354,23708725,"On FAC",NA,324,"OK",225000.000000041,956518199.999999,956.518199999999,1481.48916341971,1.54883531062944,881.734353199385,401,0.419228823873922,0,0,5,0.00522729206825339,0,0,0.67745902105335,0.0708255233463776,2.6519135743622,0.27724653585914,0,0,0,1,0,1,1,"NO","E","BM","N"
"322",377,399,325,795,168889,"PSF-LS-1004","LITTLE DESCHUTES RIVER","OR",2018-07-26,"BLM-AIM","Kick net",1.023,9,"Eastern Cascades Slopes and Foothills",43.52053,-121.656438,"c(-2039795.50410871","2557856.72639986)","148761437",2012-02-22,2,"01145148","Little Deschutes River",4.122,"17070302000091",1,"yes","PSF-LS-1004",NA,22.6732281445,23706354,"On FAC",NA,325,"OK",140999.999999974,319508099.999997,319.508099999997,828.904898537756,2.59431575768428,186.615338498754,92,0.287942621798949,0,0,5,0.0156490555325516,1,0.00312981110651032,0,0,5.7065880249752,1.78605425808462,0,0,1,0,0,0,1,"NO","E","EC","N"
"323",378,400,326,796,168890,"PSF-LS-1007","LITTLE DESCHUTES RIVER","OR",2018-07-27,"BLM-AIM","Surber net",0.744,9,"Eastern Cascades Slopes and Foothills",43.516404,-121.66278,"c(-2040410.25983998","2557549.03180209)","148761437",2012-02-22,2,"01145148","Little Deschutes River",4.122,"17070302000091",1,"yes","PSF-LS-1007",NA,33.99409,23706354,"Moved N to nearest FAC",NA,326,"OK",139619.999999978,318770999.999998,318.770999999998,827.356225580345,2.59545637959648,185.68839914165,92,0.2886084367775,0,0,4,0.0125481929033696,1,0.0031370482258424,0,0,5.69613456026547,1.78690488164403,0,0,1,0,0,0,1,"NO","E","EC","N"
"324",380,402,327,797,168891,"PSF-RV-1001","LITTLE DESCHUTES RIVER","OR",2018-07-13,"BLM-AIM","Kick net",1.023,9,"Eastern Cascades Slopes and Foothills",43.779237,-121.47039,"c(-2017716.09470774","2581715.78203638)","148761670",2012-02-22,2,"01145148","Little Deschutes River",5.32,"17070302000796",1,"yes","PSF-RV-1001",NA,11.7825934875,23706184,"Moved W to nearest FAC; is in a sharp bend and could go anywhere",NA,327,"???; Screwy delin in E flats; not ref as Station is in suburbs of La Pine",393419.999999981,2573429400,2573.4294,7057.67345941054,2.74251683741957,918.507292938536,696,0.270456224678244,49.2519744946734,5.36217565971675,27,0.0104918363021733,11,0.00427445182681134,6.29067886796427,0.244447307082303,36.5402252766081,1.41990393350632,0,0,0,1,2,0,2,"Trash","E","EC","N"
"325",384,406,328,798,168895,"PWS-SR-1011","CROOKED RIVER","OR",2018-09-06,"BLM-AIM","Kick net",0.744,11,"Blue Mountains",44.47851,-121.302103,"c(-1984190.17510994","2653367.56228193)","147702730",2012-02-22,2,"01140473","Crooked River",6.771,"17070305001721",1,"yes","PWS-SR-1011",NA,7.51020512137,23713916,"On FAC",NA,328,"CANAL; North Unit Canal in NW corner omitted; OK",812279.999999993,11806641900,11806.6419,18857.9513392899,1.59723243061093,6769.1270525327,4160,0.352344047971845,367.11699680794,5.42340236723111,99,0.00838511075702228,31,0.00262564074209789,282.158164737604,2.38982571951813,85.4989540564229,0.724159797346127,0,0,0,1,2,0,2,"Trash","E","BM","N"
"326",388,410,329,799,168896,"PWS-SR-1253","CROOKED RIVER","OR",2018-09-05,"BLM-AIM","Kick net",0.744,11,"Blue Mountains",44.431566,-121.238292,"c(-1980677.20632733","2646990.05558909)","147702724",2012-02-22,2,"01140473","Crooked River",2.425,"17070305000018",1,"yes","PWS-SR-1253",NA,54.1174977816,23713918,"On FAC",NA,329,"CANAL; North Unit Canal in NW corner omitted; OK",792299.999999996,11767803300,11767.8033,18753.6484347611,1.59364054247585,6752.64751330683,4155,0.353082040383867,363.53532971294,5.38359701134339,99,0.00841278507773834,31,0.00263430643848372,278.257115605501,2.36456293933381,84.2514642015776,0.715948950315796,0,0,0,1,2,0,2,"Trash","E","BM","N"
"327",389,411,330,800,168897,"PWS-SR-21951","NORTH FORK JOHN DAY RIVER","OR",2018-08-27,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.991977,-119.091223,"c(-1800652.14673644","2664672.36043245)","112999038",2012-02-22,2,"01146969","North Fork John Day River",0.149,"17070202000110",1,"yes","PWS-SR-21951",NA,90.5308639795,23670851,"REVISIT; On FAC; updated COMID from 23670849 which is 180m to NE",NA,330,"OK",420179.999999925,2665961999.99999,2665.96199999999,4748.13026573606,1.78101948404969,2248.57641514553,964,0.361595551624518,19.9066923907153,0.885302018496308,25,0.00937747799856115,4,0.00150039647976979,1.53331625300996,0.0575145577097485,23.4458003492412,0.879449907734667,0,0,0,1,2,0,0,"Trash","E","BM","N"
"328",392,414,331,801,168898,"PWS-SR-25567","NORTH FORK CROOKED RIVER","OR",2018-08-24,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.183096,-120.156155,"c(-1904594.76890614","2598107.09562905)","160111695",2012-02-22,2,"01146937","North Fork Crooked River",0.608,"17070304010081",1,"yes","PWS-SR-25567",NA,36.7484128871,24515858,"On FAC",NA,331,"OK",202080,808758900.000004,808.758900000004,1803.73056614837,2.23024509053114,650.847798793897,364,0.450072326870218,0,0,1,0.00123646243645664,1,0.00123646243645664,0,0,0,0,0,0,1,1,0,0,1,"NO","E","BM","N"
"329",393,415,332,802,168899,"PWS-SR-28751","WHITE RIVER","OR",2018-09-10,"BLM-AIM","Kick net",0.744,10,"Columbia Plateau",45.224204,-121.187572,"c(-1953676.92052472","2731090.30343604)","148977784",2012-02-22,2,"01152240","White River",3.183,"17070306004353",1,"yes","PWS-SR-28751",NA,29.6177519528,23718923,"Moved E to nearest FAC",NA,332,"CANAL;  delin/FAC OK; Clear Cr Ditch (SW) and Lost Boulder Ditch (NE) in basin, but don't drain to Station",204600.000000019,591178500.000006,591.178500000006,1018.98540719665,1.72365099068495,567.360803852663,209,0.353531124694145,54.7162111261469,9.64398857915396,7,0.0118407553725312,0,0,15.2321796201231,2.5765787524619,7.55454205537176,1.27787834898794,0,0,0,1,0,1,2,"Trash","E","ColPl","N"
"330",394,416,333,803,168900,"PWS-SR-29119","NORTH FORK JOHN DAY RIVER","OR",2018-08-29,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.981326,-119.192952,"c(-1808713.60098608","2665453.90651747)","112998666",2012-02-22,2,"01146969","North Fork John Day River",0.009,"17070202002751",1,"yes","PWS-SR-29119",NA,66.7396309464,23670827,"On FAC",NA,333,"OK",424079.999999914,2788203599.99999,2788.20359999999,5034.11571123748,1.80550506112161,2348.40705055258,1027,0.368337520258565,19.9066923907153,0.847667885600635,25,0.00896634664699525,4,0.00143461546351924,1.53331625300996,0.0549929801758367,23.4458003492412,0.840892693390156,0,0,0,1,2,0,0,"Trash","E","BM","N"
"331",397,419,334,804,168901,"PWS-SR-29663","NORTH FORK CROOKED RIVER","OR",2018-08-23,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.136486,-120.224135,"c(-1911148.44754254","2594443.12990379)","160106915",2012-02-22,2,"01146937","North Fork Crooked River",0.967,"17070304000160",1,"yes","PWS-SR-29663",NA,42.1696649602,24515838,"On FAC",NA,334,"OK",216180,858535200.000002,858.535200000002,1862.17312249136,2.16901196653481,698.327065687189,378,0.440284801368656,0,0,1,0.00116477460679539,1,0.00116477460679539,0.241688837997814,0.0281513021245737,0,0,0,0,0,1,0,0,1,"NO","E","BM","N"
"332",402,424,335,805,168902,"PWS-SR-44063","CROOKED RIVER","OR",2018-09-12,"BLM-AIM","Kick net",0.744,11,"Blue Mountains",44.130378,-120.822356,"c(-1957455.76398605","2605960.91651106)","147702867",2012-02-22,2,"01140473","Crooked River",0.652,"17070305000039",1,"yes","PWS-SR-44063",NA,75.4818326545,23713966,"On FAC",NA,335,"???; Likely Not Ref; Too big to fix; FAC complex and went haywire in S corner for SF Crooked",753720.000000034,6916866299.99999,6916.86629999999,9457.6157479188,1.36732666755736,4477.82146218852,2192,0.316906515888561,0,0,38,0.00549381733748418,9,0.00130116726414099,55.232040026342,0.798512471266679,17.1920458710374,0.248552525455602,0,0,0,1,2,0,1,"Trash","E","BM","N"
"333",407,429,336,806,168903,"PWS-SR-52255","CROOKED RIVER","OR",2018-06-29,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.161666,-120.831301,"c(-1957243.95020561","2609514.9259631)","147703011",2012-02-22,2,"01140473","Crooked River",0.1,"17070305004632",1,"yes","PWS-SR-52255",NA,34.1968001147,23713966,"On FAC",NA,336,"???; Likely Not Ref; Too big to fix; FAC complex and went haywire in S corner for SF Crooked",770940,6952561200,6952.5612,9537.47737878649,1.37179337289206,4483.74966481835,2192,0.315279497287992,0,0,40,0.00575327549795606,10,0.00143831887448902,55.232040026342,0.794412856464205,18.6655753440726,0.268470493205764,0,0,0,1,2,0,1,"Trash","E","BM","N"
"334",411,433,337,807,168904,"PWS-SR-53023","DESCHUTES RIVER","OR",2018-09-07,"BLM-AIM","Kick net",0.744,11,"Blue Mountains",44.41317,-121.29353,"c(-1985448.62054662","2646165.01757572)","149195720",2012-08-07,2,"01140916","Deschutes River",1.12383307,"17070301000139",1,"yes","PWS-SR-53023",NA,71.4813238354,23700321,"On FAC",NA,337,"OK; not ref; too big crazy complicated delin",615240.000000007,5983776900.00001,5983.77690000001,16172.9435113638,2.70279854707881,2264.95498943113,1849,0.30900216216283,299.582090373699,13.2268452031774,121,0.020221342142619,48,0.00802168944500587,91.6825867436783,1.53218591327625,132.911819647533,2.22120279329821,0,0,0,0,2,2,2,"Trash","E","BM","N"
"335",416,438,338,808,168905,"PWS-SR-62239","DESCHUTES RIVER","OR",2018-09-07,"BLM-AIM","Kick net",0.744,11,"Blue Mountains",44.361546,-121.259941,"c(-1984385.50247368","2639913.29971741)","149195868",2012-02-22,2,"01140916","Deschutes River",0.004,"17070301003484",1,"yes","PWS-SR-62239",NA,3.0891,23700365,"On FAC",NA,338,"OK; not ref; too big crazy complicated delin",598860.000000022,5431254300,5431.2543,14526.619390491,2.67463436401625,2018.9713744703,1542,0.283912318375518,211.583678352353,10.4797760398096,105,0.0193325508621462,40,0.00736478128081758,47.0958554437096,0.867126686439808,119.858595716122,2.20683085518794,0,0,0,0,2,2,2,"Trash","E","BM","N"
"336",419,441,339,809,168906,"PWS-SR-62687","NORTH FORK CROOKED RIVER","OR",2018-08-14,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.253064,-120.106383,"c(-1898797.88887858","2604660.24456752)","160126560",2012-02-22,2,"01146937","North Fork Crooked River",0.854,"17070304000177",1,"yes","PWS-SR-62687",NA,90.3121953261,24515872,"On FAC",NA,339,"OK",201119.999999992,727614900.000004,727.614900000004,1644.35519673535,2.25992512898697,583.062784105161,331,0.454910970074964,0,0,1,0.00137435338391228,1,0.00137435338391228,0,0,0,0,0,0,1,1,0,0,1,"NO","E","BM","N"
"337",422,444,340,810,168907,"PWS-SR-68991","NORTH FORK JOHN DAY RIVER","OR",2018-08-29,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.905771,-119.374623,"c(-1824643.02623581","2660769.17016731)","160242024",2012-02-22,2,"01146969","North Fork John Day River",0.204,"17070202000083",1,"yes","PWS-SR-68991",NA,76.1508053411,23670789,"On FAC",NA,340,"CANAL; Very big; not Ref likely; NHD discrepancy in N; canal from Willow Cr; ignore",581579.999999918,5227664400,5227.6644,10601.781461142,2.02801493170487,4274.77353354638,2412,0.461391515492081,29.1182632004274,0.681165048204804,46,0.00879934067688048,4,0.000765160058859172,3.54231091008274,0.06776087061141,42.7090773979066,0.816982004390079,0,0,0,1,2,0,0,"Trash","E","BM","N"
"338",423,445,341,811,168908,"PWS-SR-76158","SOUTH FORK JOHN DAY RIVER","OR",2018-07-17,"BLM-AIM","Surber net",0.744,11,"Blue Mountains",44.411463,-119.5422,"c(-1850954.33957611","2610630.26155065)","158541796",2012-02-22,2,"01149981","South Fork John Day River",0.028,"17070201000114",1,"yes","PWS-SR-76158",NA,38.6275326217,23821935,"On FAC",NA,341,"OK",300119.999999959,1519073100,1519.0731,2421.87088272754,1.59430832046696,1156.88026169078,681,0.448299690120245,0,0,5,0.00329148083788726,0,0,1.21571192059558,0.0800298498206294,5.76664901047787,0.379616294336189,0,0,0,1,0,1,1,"NO","E","BM","N"
"339",424,446,342,812,169907,"BA-TR-1479","KRUMBO CREEK","OR",2019-08-23,"BLM-AIM","Surber net",0.744,80,"Northern Basin and Range",42.933406,-118.760918,"c(-1829850.89442674","2435445.42906945)","147549124",2012-02-26,2,"01122847","Krumbo Creek",4.125,"17120003000157",1,"yes","BA-TR-1479",NA,88.5819002362,24013859,"On FAC",NA,342,"OK",49920.0000000186,37010699.9999988,37.0106999999988,45.9909957160551,1.24264052601157,37.4585648922966,15,0.405288200439345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","NBR","N"
"340",425,447,343,813,171007,"AO-LS-1109","BRIDGE CREEK","OR",2019-07-29,"BLM-AIM","Kick net",0.744,80,"Northern Basin and Range",42.850886,-118.808402,"c(-1835786.4716045","2427405.05287988)","165172915",2012-02-26,2,"01118070","Bridge Creek",0.678,"17120003000824",1,"yes","AO-LS-1109",NA,81.434150821,24013785,"On FAC",NA,343,"OK",54960.0000000186,64819799.9999996,64.8197999999996,66.9081596030563,1.03221792728544,57.2491936463785,22,0.339402466530291,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E","NBR","N"
"341",426,448,344,814,171008,"BA-TR-1083","LITTLE FIR CREEK - NORTH/FIR","OR",2019-07-27,"BLM-AIM","Surber net",0.744,80,"Northern Basin and Range",42.780218,-118.691849,"c(-1828452.53794786","2417486.67922176)","165172999",2012-02-26,2,"01123193","Little Fir Creek",5.192,"17120003000134",1,"yes","BA-TR-1083",NA,37.894574106,24013769,"REVISIT; On FAC; no COMID (""0""); updated COMID to 24013769 segment; no NHD name but name match to topo",NA,344,"OK",17460.0000000112,6283799.99999939,6.28379999999939,9.24918654972841,1.47190975997475,3.45799294247208,2,0.318278748527992,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","NBR","N"
"342",427,449,345,815,171009,"BA-TR-1172","LITTLE FIR CREEK - CABIN","OR",2019-07-26,"BLM-AIM","Surber net",0.744,80,"Northern Basin and Range",42.781568,-118.697976,"c(-1828901.12393506","2417751.15578362)","165172999",2012-02-26,2,"01123193","Little Fir Creek",5.192,"17120003000134",1,"yes","BA-TR-1172",NA,27.7813802178,24013769,"REVISIT; On FAC; no COMID (""0""); updated COMID to 24013769 segment; no NHD name but name match to topo",NA,345,"OK",19020.0000000112,6695999.99999955,6.69599999999955,10.1608601296497,1.51745222963715,3.94158682187346,2,0.29868578255677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","NBR","N"
"343",428,450,346,816,171010,"BA-TR-1419","BIG FIR CREEK","OR",2019-07-25,"BLM-AIM","Surber net",0.744,80,"Northern Basin and Range",42.772629,-118.698389,"c(-1829170.09247641","2416788.54549875)","165172697",2012-02-26,2,"01117622","Big Fir Creek",6.22,"17120003000133",1,"yes","BA-TR-1419",NA,30.7264918307,24013767,"Moved S to nearest FAC",NA,346,"OK",17940.0000000112,7011899.9999995,7.0118999999995,8.84428102086682,1.26132446567513,4.12340051559034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","E","NBR","N"
"344",429,451,347,817,171025,"VB-TR-1225","BENSON CK #1040","OR",2019-06-25,"BLM-AIM","Kick net",1.023,11,"Blue Mountains",44.312288,-117.329308,"c(-1682517.45801466","2558743.35619381)","127033606",2012-02-19,2,"01117535","Benson Creek",4.635,"17050201000375",1,"yes","VB-TR-1225",NA,49.4225398679,24193540,"On FAC",NA,347,"OK",13679.9999999925,6119100.00000156,6.11910000000157,5.49442224029707,0.897913457909769,1.66739676781798,1,0.163422725564175,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E","BM","N"
"345",430,452,348,818,171398,"ORST97-251","West Fork Cow Creek","OR",2019-06-30,"USFS_504","Kick net",0.74,78,"Klamath Mountains",42.8014,-123.6182,"c(-2214523.90575543","2524585.81279855)","160878508",2014-01-25,2,"01152061","West Fork Cow Creek",0.13339707,"17100302000123",1,"yes","ORST97-251",NA,57.14792,23901147,"Moved S to nearest FAC",NA,348,"OK",95759.9999999963,222722100,222.7221,637.585807898961,2.86269664258267,148.360767916922,79,0.354702115326678,0,0,1,0.00448990019400859,0,0,0,0,10.3365058633618,4.6409879681279,0,0,1,0,0,1,1,"NO","W","KlMt","N"
